file_id,talker_id,f0,f1,f2
m16eh,m16,147.99055570105352,542.7624121830404,1716.3402349792689
m17eh,m17,137.95144636644497,540.8607174593013,1780.4453278774
m18eh,m18,134.7483290981086,618.265453292641,1832.18936540301
m19eh,m19,150.10753386052247,572.9375248472576,1826.017612490621
m20eh,m20,135.94001054872774,600.461072913659,1759.6761746978316
m21eh,m21,124.91604856945078,588.4335086886765,1613.3397399120963
m22eh,m22,123.19824122515526,635.8305206474853,1786.0692379056943
m23eh,m23,111.2142737827449,631.5191796470488,1784.989558442747
m24eh,m24,118.82927689631146,619.5637662549902,1863.1249521952748
m25eh,m25,105.71744909894304,561.1343400532113,1730.637945840397
m26eh,m26,114.15126509557956,612.5334876244082,1673.2428477082494
m27eh,m27,105.53600318462236,641.5583533790156,1860.3398446276212
m28eh,m28,129.5792216449157,660.8073554345585,1865.3467062085504
m29eh,m29,117.23632631236892,612.2896935505223,1824.4911304385437
m30eh,m30,99.3881138495655,569.1376199266311,1762.862902351106
m31eh,m31,145.31903104267127,579.5950847964428,1751.7249829878715
m32eh,m32,148.36855217002645,606.0257349473678,1827.1314191976387
m33eh,m33,130.56090324779254,585.9320723829065,1761.0481848615475
m34eh,m34,120.77378828319463,539.9422192444107,1714.5772100430636
m35eh,m35,111.36920739571671,523.9102521521801,1773.7319809270714
m36eh,m36,116.7144038127481,577.1955773639176,1858.2168964440184
m37eh,m37,131.76834254016154,585.8121862560126,1692.3507322905175
m38eh,m38,135.61327741789762,599.3333452091198,1775.6848103729924
m39eh,m39,148.4750608601386,633.3657112678573,1850.97110590732
m40eh,m40,136.04819066529086,616.2522125142186,1936.989072367324
m41eh,m41,137.43117250862733,567.7080836510723,1611.518365229686
m42eh,m42,151.04140637576558,602.6262290224911,1781.2225127849524
m44eh,m44,97.32869520892277,562.4529922292353,1721.8283095568215
m45eh,m45,185.95504711927708,706.4758049533334,2286.2495139175053
m47eh,m47,124.74136409569071,529.9991361104957,1601.413369993299
m48eh,m48,121.92202005274072,581.5020376203872,1814.0487360991024
m49eh,m49,112.54458460847876,555.2238977320204,2001.122272878498
m50eh,m50,113.23606017699588,574.1260618852907,1889.820103272585
w01eh,w01,230.9498035495644,750.7547685914642,1961.895241992121
w02eh,w02,198.3297531838479,748.0043978386796,2168.8288311057468
w03eh,w03,221.4242105566603,724.0487398964949,2016.879271548529
w04eh,w04,217.1839805377648,712.3470701585618,1994.7479607979585
w05eh,w05,229.0466035027068,771.148622923943,1900.8665357893208
w06eh,w06,214.9694134658352,717.098829586026,1888.528874144026
w07eh,w07,199.052578465474,736.5385885341492,2092.035914176923
w08eh,w08,241.3865847977744,747.3588526074939,2107.534121516509
w09eh,w09,247.6551168829127,708.633093625761,2131.2448691207182
w10eh,w10,232.89052623164372,703.1787049487918,2028.292840335875
w11eh,w11,197.94571068455625,757.6567896475331,1937.9058803756689
w12eh,w12,210.2231099072663,693.1011426724785,2332.210239101333
w13eh,w13,215.4800105922272,672.7705452580858,2127.231760305199
w14eh,w14,229.95895424533225,837.4711542830345,2246.5768504689013
w15eh,w15,222.7177848643204,711.8958535289801,1985.760963942505
w16eh,w16,198.60998551774915,771.1918350136411,2084.061008577597
w17eh,w17,216.9589855067852,755.2946176743889,1925.1596346648316
w19eh,w19,238.3456964535502,762.9622093312792,2002.5747184896447
w20eh,w20,177.7526142517779,712.1773495190666,2156.1114902042737
w21eh,w21,236.4192443531023,737.6204590022822,1869.619190905076
w22eh,w22,184.051719658149,612.3985887041746,2161.710000237187
w23eh,w23,209.74616686445836,760.8966420756718,1877.129836959111
w24eh,w24,253.3546325522144,840.7404293835184,1687.8778546706612
w25eh,w25,209.40706188345487,799.7100482470466,2029.3556578863463
w26eh,w26,201.95379677153028,615.9542387577351,2059.195822819377
w27eh,w27,248.36724182791613,749.823355792332,2032.9506486637447
w28eh,w28,222.44998584018688,698.7048076970626,2018.99884451546
w29eh,w29,205.42058747169003,598.1757294096423,2385.6234365769565
w30eh,w30,242.088311854905,887.5035915863145,2065.1103203889074
w31eh,w31,217.6468413894349,588.8367504542466,2133.4096756198805
w32eh,w32,189.53884145369875,735.0784575689628,1587.8811116943905
w33eh,w33,238.10195979170788,884.0357449434839,1652.2303903135107
w34eh,w34,214.89948261666984,804.3048241978428,1977.258556489372
w35eh,w35,202.603100880025,708.5977211578861,2036.4707038801985
w36eh,w36,205.94460189612545,772.1148504832717,2021.045457902044
w37eh,w37,193.5180876167883,702.8100530893098,2157.7566525820143
w38eh,w38,209.7630237613873,719.7201546492602,2080.176148983696
w39eh,w39,195.468394955408,718.5395583957237,2015.970422269428
w40eh,w40,186.0941228644901,720.3284817748329,2091.9742860925835
w41eh,w41,221.2476605833543,703.2368012180904,2278.8633894881464
w42eh,w42,209.28418383467152,622.0131163414192,1873.36851762919
w44eh,w44,220.9667422086568,724.0494910367761,1950.9801004285364
w45eh,w45,198.5482423052213,765.5198052224197,1973.75009355544
w46eh,w46,169.45971673524704,697.2723830089844,1687.8157294659438
w47eh,w47,216.43244412846428,754.0679840530157,1911.7502527292247
w48eh,w48,214.30504646506745,675.8479367801613,1834.0421456151207
w49eh,w49,221.07806817861524,735.8052782038998,2236.878849085863
w50eh,w50,221.99580345332652,824.7582098526077,1958.0838841870277
b01eh,b01,214.413181751924,695.5907668770951,2103.5306367612725
b02eh,b02,279.54025669841457,665.1805538631428,2299.9354483579987
b03eh,b03,193.4032810421639,742.1650665065555,2347.781265494932
b04eh,b04,245.30128846544625,725.9342306550817,2467.075778135763
b05eh,b05,217.82256641515391,753.4515710879376,2220.6555972536785
b07eh,b07,295.7983648493393,876.3541871174706,2121.818005616966
b08eh,b08,207.82520526605708,608.3507224366665,2567.965722767872
b09eh,b09,236.99647739657945,719.201707413199,2273.371546803201
b10eh,b10,213.44797979487785,653.2514654140928,2532.3768480198464
b11eh,b11,218.34219669026305,814.4420157966281,2194.808987389625
b12eh,b12,246.34656958802725,735.7419188279137,2359.1792760978806
b13eh,b13,229.62737257021945,675.0499378165482,2329.6882774163146
b14eh,b14,150.1516065960301,764.0829231141147,2244.355037612349
b15eh,b15,276.98676193651755,728.5042401686133,2231.185988536504
b16eh,b16,200.63442163209828,622.50051090184,2385.772568860767
b17eh,b17,242.03600655762136,735.5719609428525,2012.462392304001
b18eh,b18,240.84551436902257,742.7971658729826,2044.130156673056
b19eh,b19,216.23658000198247,638.5547843780485,2510.090695300089
b21eh,b21,203.2931145658972,692.557895995801,2167.7004266769045
b22eh,b22,244.80901595555565,718.2558773666107,2235.0287325523686
b23eh,b23,271.86677220280075,1022.5114106562472,2381.759701270464
b24eh,b24,214.8697976144388,709.181172962195,2272.077295653593
b25eh,b25,234.3542702373913,730.0988673985814,2330.806500562315
b26eh,b26,213.54174804873676,680.487084023922,2265.331636421782
b27eh,b27,232.9045603944426,731.6171923726943,2322.507114305628
b28eh,b28,225.7428523609519,735.1553488366802,2289.856017367418
b29eh,b29,250.58323406008805,827.244745568154,2360.6341483370684
g01eh,g01,226.66002648558765,713.2340039578578,2382.533081973781
g02eh,g02,228.53154561711213,906.1719149236668,2223.957439309633
g04eh,g04,252.46001699365493,767.0225182024076,2392.822494148289
g05eh,g05,226.3333319816666,790.4024688643605,2277.0657025738137
g06eh,g06,222.6019433264944,692.4639336725671,2245.931983616809
g07eh,g07,230.8411054293545,628.9204052873754,2333.892155693965
g08eh,g08,247.714198697173,715.386716732711,2437.4213099524018
g09eh,g09,237.4580017179941,773.0407833580314,2403.707585322977
g10eh,g10,228.79429152280144,804.8352099573231,2424.054652700529
g11eh,g11,225.6381777451168,735.2538297726842,2220.915094124457
g12eh,g12,241.246829466308,769.8738587667501,2347.7594287887578
g13eh,g13,265.3558804967804,767.2046025802197,2448.135169707764
g14eh,g14,211.25766198643788,597.4666279519063,2401.8181651623267
g15eh,g15,226.9518667043916,894.2642159106126,2647.617010060921
g17eh,g17,257.31326810699727,867.6528818432295,2261.677533666105
g18eh,g18,205.0369383984468,713.7006802836391,2476.3835791128963
g19eh,g19,233.37489906234325,803.6780885624257,2283.950030055244
g20eh,g20,236.47299390124917,850.6048859671264,2524.9019040241933
g21eh,g21,230.3969850015531,729.0614744627054,2432.9056645875376
m01ei,m01,164.7454057624715,496.5338118207927,2117.4092738156364
m02ei,m02,110.13373204633103,466.6001201004657,2051.01046594052
m03ei,m03,92.31465177056462,447.2328470521404,1997.3528819749704
m04ei,m04,133.51337991272177,504.69543195748406,1820.094705538212
m06ei,m06,121.615716926104,500.0171595651936,2008.4482269301448
m07ei,m07,101.42161529506744,536.84534114475,2179.464548254145
m08ei,m08,134.1009889167947,538.9527042414219,1950.1301028276275
m09ei,m09,121.6237551584266,465.5537554043189,1941.79258247012
m10ei,m10,150.07476221422473,450.1186571892837,2041.915954978496
m11ei,m11,138.9948996153306,437.2985638450356,2082.365481545174
m13ei,m13,94.97099126548294,459.3351679537499,2075.4470886260624
m14ei,m14,108.07185886315364,519.1528359766571,2157.562258640583
m16ei,m16,146.64545280550738,485.4137732032238,1863.311862159877
m17ei,m17,144.93836002042968,445.11189298772825,2033.8743240019403
m18ei,m18,149.10467533549632,474.6620440907741,2052.99150852724
m19ei,m19,156.32786892963597,497.16046724429737,2169.994513513081
m20ei,m20,139.9159171950582,544.1205414252745,1953.3248323865864
m21ei,m21,123.4741313597735,424.6221031053056,2072.250005074701
m22ei,m22,122.43398732811993,500.77853614759374,2053.529244334587
m23ei,m23,115.80749504478962,470.7928038203296,2082.2219946335977
m24ei,m24,129.89111461442613,536.2199366806329,1712.4494288952228
m25ei,m25,111.89554821082832,479.21807733410463,1959.0435121159337
m26ei,m26,110.8068065300198,512.6351538183254,1886.4856480065307
m27ei,m27,114.36841371626818,474.5359825129201,2110.538526736276
m28ei,m28,122.41379456044498,475.1535616344507,2205.9606646187603
m29ei,m29,135.80984114617286,406.73389828234855,2248.644923925964
m30ei,m30,94.8872761916647,382.5579146692112,2366.1365176695326
m31ei,m31,151.52527030779666,469.6216998203215,2072.176343746639
m32ei,m32,149.6564269940698,526.9166071197794,2143.062167902102
m33ei,m33,140.8201563563386,472.04185120510783,2068.043578328675
m34ei,m34,113.78669023396549,469.01292922054586,2059.637630321028
m35ei,m35,107.75986602555396,450.1513024577726,1966.769739603176
m36ei,m36,118.7313960937766,475.4919561387828,1990.6764310518147
m37ei,m37,138.6055204183396,499.2434461755629,1923.643794047034
m38ei,m38,154.28285273182112,475.8831587638777,2060.57400268362
m39ei,m39,150.69450527829105,454.633010427531,2209.750986481437
m40ei,m40,140.65003616572668,527.1274953640005,1988.0535831045315
m41ei,m41,140.11654165719963,499.2436714145594,1908.4568385224795
m42ei,m42,137.45772357572068,546.661527619824,1916.9769811160213
m44ei,m44,101.53679901416844,503.4871258181537,1982.5628088905312
m45ei,m45,182.3853259055444,541.9580851522985,2452.9988045056925
m47ei,m47,123.11521140333748,478.1512513952621,1835.5860691759392
m48ei,m48,120.85320394798494,500.24014873547,2043.694017754602
m49ei,m49,133.76682072316845,447.75635484381576,2227.195845532676
m50ei,m50,109.62930369795194,485.3553885688758,2116.7155614184007
w01ei,w01,228.66642071773532,496.2998429578493,2444.091590794606
w02ei,w02,221.161766247582,482.9296710818814,2654.7983387023705
w03ei,w03,215.590060306066,628.192625440913,2451.4645846290023
w04ei,w04,226.8261864536213,610.7586394275069,2405.80882608964
w05ei,w05,240.39771377730509,482.5415379760655,1980.785619227038
w06ei,w06,212.6666880996804,463.49639167370566,2447.2022417802154
w07ei,w07,185.37797711800792,546.2944091894719,2480.018372063121
w08ei,w08,239.81430174236743,519.184394876273,2641.693581694318
w09ei,w09,261.28679891629326,522.4617309865736,1809.2705726733284
w10ei,w10,223.11787201353357,465.4310177033892,2440.876900396171
w11ei,w11,215.0829812362253,583.7733301381357,2283.609854186832
w12ei,w12,242.6965770711671,527.7249981817957,2398.745890935832
w13ei,w13,240.3620216731283,617.9231986444534,2441.0998547000613
w14ei,w14,208.8046038711093,584.0056962194683,2507.371178508424
w15ei,w15,253.23283256846628,518.1595968388425,2452.044659370034
w16ei,w16,208.7381207515368,609.1758641645029,2637.6216382650746
w17ei,w17,217.5573607809201,547.3161866840335,2467.891529874559
w19ei,w19,247.28957483792155,646.5820386761129,2414.2548353895486
w20ei,w20,204.44908580275552,575.5743673693461,2406.027401469242
w21ei,w21,239.3997689211072,515.091001397193,2190.3500141351624
w22ei,w22,168.55023143134275,539.4047554569871,2483.810023452266
w23ei,w23,217.3351627144072,523.0633474930619,2440.668646515636
w24ei,w24,265.83976265216285,614.7743988510891,1991.967169600397
w25ei,w25,214.48984926190403,612.9681460767749,2458.2487606017007
w26ei,w26,174.90647512915342,467.7453216499978,2389.0776397848035
w27ei,w27,250.56581735678787,564.0143679822484,2474.141489670478
w28ei,w28,240.74416035433944,545.5182177761146,2486.332767011073
w29ei,w29,246.9595871250554,539.5175445842422,2237.5532802655443
w30ei,w30,240.3519387176892,491.8069649611565,2648.179630266161
w31ei,w31,211.04815035868864,488.6588244639229,2427.4871022695816
w32ei,w32,156.40657054828966,583.6544376423014,2208.132715786992
w33ei,w33,246.3711171973228,519.7508473179518,1916.7656156123085
w34ei,w34,211.4905829886749,439.4500702020508,2622.008466119654
w35ei,w35,216.91053661676224,611.7458093705317,2522.193226533818
w36ei,w36,211.17541182717412,583.8632201840193,2283.2832019992816
w37ei,w37,194.61775872100463,527.0576981744215,2593.2319926977966
w38ei,w38,224.7367643424167,633.1109568162947,2494.453096706317
w39ei,w39,198.2088081015971,442.0166619525878,1980.404337943472
w40ei,w40,203.2845525163753,572.6277957176003,2289.4360046855127
w41ei,w41,218.90711865281716,558.0859643070127,2713.984627207805
w42ei,w42,237.17298775887957,484.8733750089102,2117.1916062954147
w44ei,w44,218.15903198044907,467.9273388004199,2337.6414492607773
w45ei,w45,207.421604294155,589.020211929848,2390.302507418171
w46ei,w46,162.75424436543787,497.114960135549,2621.0654818187527
w47ei,w47,218.00382564197068,486.5489534362807,2673.148178406345
w48ei,w48,225.2117236149191,539.9181453833377,2202.698405294115
w49ei,w49,213.47394008632335,469.3824014920636,2744.950802456662
w50ei,w50,251.077497081571,630.7974310851711,2463.9187190901785
b01ei,b01,242.837031556704,573.3299672448852,2708.846308345394
b02ei,b02,275.8088430426112,553.0397469863796,2641.061924355384
b03ei,b03,202.4734937826768,586.0936796057229,2796.015269036923
b04ei,b04,250.1606207333428,603.1035766645556,2547.5379095359917
b05ei,b05,213.7191690611544,593.3214550963198,2766.7997743829706
b07ei,b07,312.0035059397566,627.1973028451201,2717.244746728836
b08ei,b08,226.6414228357048,668.9262052337111,2519.523813288325
b09ei,b09,243.35773533350863,831.4100369904334,2653.962707334369
b10ei,b10,200.32811480410592,709.297097340657,2868.366849798611
b11ei,b11,210.26157940476511,582.8060505283933,2653.632886510674
b12ei,b12,260.6157652127356,588.1018868886222,2714.3479748338627
b13ei,b13,242.05046081911527,574.2968806482614,2670.2586566721725
b14ei,b14,205.39926957312028,508.2371078362186,2900.989125024564
b15ei,b15,267.80240801903705,558.6572451086205,2796.136666693392
b16ei,b16,194.69164728816116,573.7764957808109,2584.734153993015
b17ei,b17,249.34461769078283,512.5595256275401,2549.8258321734484
b18ei,b18,257.9711228584586,637.5997375213166,2471.367484179872
b19ei,b19,223.532073164832,610.886238995541,2705.0797248272343
b21ei,b21,230.1459078533009,498.7833201813198,2738.1005568564788
b22ei,b22,260.91578216140266,573.8300659465832,2668.113567448432
b23ei,b23,274.4367104714783,585.5843005130445,2812.241517252266
b24ei,b24,211.7286477225965,571.349875768155,2658.868912613429
b25ei,b25,217.65263075609116,517.7354976091156,2713.017552571032
b26ei,b26,232.14025335607096,623.0615800497559,2661.12347224317
b27ei,b27,238.4262260079764,503.788233238857,2908.8888936332046
b28ei,b28,237.6142197890851,540.1035984767927,2562.752840718797
b29ei,b29,237.54663577211872,662.3354861097624,2782.739712884551
g01ei,g01,245.31001984101604,495.8371337667828,2737.2875039515247
g02ei,g02,223.10167737726127,647.8596132370116,2757.9214587687093
g04ei,g04,267.7101570206058,562.1138845602131,2679.6081881255504
g05ei,g05,223.60203467240035,653.2610118435226,2662.185931166
g06ei,g06,228.8645740793989,571.3306052735395,2734.8906880964205
g07ei,g07,240.19552054506545,588.3458099238109,2526.969898250151
g08ei,g08,258.2253290169179,525.2397676350433,2840.4911678691874
g09ei,g09,262.33671786394785,567.4062305857408,2803.7594024296586
g10ei,g10,242.44605285248664,659.988549074799,2869.935810924618
g11ei,g11,244.7837076900393,533.7687373377696,2676.530854612776
g12ei,g12,276.9402038270895,614.0649146422286,2819.143838566913
g13ei,g13,258.11290162302174,550.6505710100245,2747.3875069767614
g14ei,g14,220.110829433947,607.8323959254807,2648.882424726127
g15ei,g15,240.3827485179949,543.1876906034333,2838.425601875086
g17ei,g17,262.1265076630001,594.4913237457855,2611.7320929939024
g18ei,g18,208.5937556242387,559.3860699221191,3114.6131383272614
g19ei,g19,233.35223449759724,590.3010635422501,2732.3075542491288
g20ei,g20,252.7555594264096,609.9449673066131,2807.259715644567
g21ei,g21,238.82295524478167,804.6920113991283,2902.591229705761
m01er,m01,172.68620128153938,513.815039691232,1393.8076726667707
m02er,m02,107.17298647456396,445.86069679896553,1309.0453097863517
m03er,m03,93.73876409810993,473.23231618378446,1227.4644470399214
m04er,m04,133.50830414616215,475.126624140052,1231.2141141017134
m06er,m06,120.3343754712402,493.5570430699396,1531.0115005475895
m07er,m07,96.811747828761,484.5982190227517,1210.63473948409
m08er,m08,130.24535531385976,500.7926644332626,1333.8045883017735
m09er,m09,135.4882251318074,478.025427332556,1369.784006794799
m10er,m10,152.80171139329397,469.13670242348326,1341.0270938432286
m11er,m11,140.8154715752166,447.765305388293,1362.8869035677503
m13er,m13,110.82737933112912,446.13051960293774,1239.5856489892722
m14er,m14,106.11300645245528,506.1694442661037,1413.189284385665
m16er,m16,145.95132042948234,453.9806787918824,1427.9071297744524
m17er,m17,139.461269358885,419.21546729405753,1332.3639879701382
m18er,m18,139.4461125754667,512.0452508225138,1305.4267328948902
m19er,m19,152.98900264782694,506.0179093630918,1326.9831892251907
m20er,m20,151.80716491026922,474.1132727487711,1438.8218315796723
m21er,m21,123.0877779418779,472.7191184611199,1358.7006026717368
m22er,m22,120.26193632764122,483.4667528294455,1396.272240260142
m23er,m23,116.61622943432717,506.6977425016941,1226.3643906587065
m24er,m24,133.04851459396826,521.2276392240896,1301.9039316951907
m25er,m25,115.22187746909384,468.053609315921,1267.5369603826812
m26er,m26,117.2193946116473,477.764753109336,1428.0740590458408
m27er,m27,114.77139583472685,460.3078744749493,1502.0435052193316
m28er,m28,138.20005320615846,506.18920126051023,1403.2966284461884
m29er,m29,118.7768467810226,463.9326055355098,1378.2056259240865
m30er,m30,103.61255271220398,442.5188818581845,1426.9569756686155
m31er,m31,145.73896172251375,438.523312758045,1270.2165162886945
m32er,m32,151.06759122251518,500.7358090866092,1313.6388234833944
m33er,m33,128.90142349541804,477.60629589340107,1259.0681176283026
m34er,m34,114.8474359064726,456.6958530193226,1391.3847889461945
m35er,m35,111.60174035460986,453.5478126232483,1479.0716768741906
m36er,m36,117.78731472494592,488.7465423368544,1442.9895695564733
m37er,m37,130.32270710628117,448.937842655514,1339.4833866714253
m38er,m38,142.6789286500287,468.4607623241318,1261.3902605122855
m39er,m39,139.98137691415144,486.1964789151691,1195.9420836056584
m40er,m40,128.87879472573482,519.7675413421991,1406.8706603352398
m41er,m41,149.09946373466045,491.2987639053781,1491.5852993019644
m42er,m42,142.05172435528377,546.5688590646255,1264.3630166620771
m44er,m44,104.30055511708336,490.9143135163704,1346.2704222887446
m45er,m45,192.64132498089876,490.5040138075137,1304.302459023908
m47er,m47,131.7074049168145,462.4559232023804,1295.0446255554257
m48er,m48,115.5922788201692,480.3120275305548,1422.962851587232
m49er,m49,147.56288757194477,452.1618232411994,1317.0933246589077
m50er,m50,122.76640847461434,518.2341536629308,1295.296189693499
w01er,w01,225.429411792208,477.2003383045825,1342.1741524182962
w02er,w02,221.47261534941595,508.1298292172081,1392.386436889543
w03er,w03,184.40538254141063,565.7861604720231,1335.8808056728108
w04er,w04,215.73062591797176,607.4397995436349,1665.0389648082455
w05er,w05,236.7097012538822,538.1891456798901,1438.8927087707768
w06er,w06,228.01409757531331,542.4151806135695,1569.109174103526
w07er,w07,195.25792038532424,570.1913251289178,1541.1549736533452
w08er,w08,248.8613286331928,537.6602515284611,1949.3132754525973
w09er,w09,244.7447167116375,511.3018638291294,1434.6223178866587
w10er,w10,228.41499666368773,499.6327045498815,1565.7327623484389
w11er,w11,195.55646676228963,561.2183741927995,1346.4899774964351
w12er,w12,220.5955674065968,553.5681131210571,1506.6560498869896
w13er,w13,244.9209397602051,559.7879112705361,1640.8945593511592
w14er,w14,159.5413472071119,565.6119760374394,1551.4975289409028
w15er,w15,236.70696311411973,489.8120551297292,1620.8020334945084
w16er,w16,219.65123052581112,614.1670888261447,1601.967713000984
w17er,w17,213.55066501617716,523.2223468441827,1418.2376324968186
w19er,w19,246.98702757643449,563.4344958377277,1368.7275031954875
w20er,w20,176.36391441857782,523.5337954701489,1498.501392419795
w21er,w21,222.0778537036348,467.2977625754019,1394.00701348282
w22er,w22,173.3841746524546,522.9790062911474,1581.9526127459908
w23er,w23,212.95903316265552,533.3660960854904,1654.5206518620805
w24er,w24,262.9913194459712,553.5181644711629,1752.6331630154723
w25er,w25,215.07836043431809,611.0938414200774,1435.1104448509748
w26er,w26,188.4866293074373,533.7956027926937,1467.391068562387
w27er,w27,259.2000290637397,532.7605800483659,1632.786198142462
w28er,w28,236.6235851691212,526.0594810671755,1745.401878551821
w29er,w29,275.9854999394671,606.2412476346651,1369.7652605791354
w30er,w30,246.16753383891245,575.1157164883812,1483.8496938680605
w31er,w31,184.9603210855269,550.2645809699394,1475.8317246308382
w32er,w32,211.49067087572155,593.9175339444781,1385.177442678848
w33er,w33,251.2162670358576,633.2883828872829,1732.8131924024449
w34er,w34,215.0768312230834,517.3356686539847,1422.0424920032783
w35er,w35,218.48862097203371,526.3729685700498,1409.4971657162864
w36er,w36,206.1208939172931,525.9192256974177,1472.520508266853
w37er,w37,201.36412627347923,483.4986071071436,1732.1954327930907
w38er,w38,234.52084542139195,642.5304224406948,1572.0369591835988
w39er,w39,187.79136676787013,525.2577415239056,1272.0538409692408
w40er,w40,206.90873389376705,576.5907842149634,1384.4383485750311
w41er,w41,207.0330109989745,552.5195661820097,1657.1432825175427
w42er,w42,239.12217581864869,479.8650104228666,1570.126563585265
w44er,w44,236.31089431596072,488.2719877151818,1358.5188185959078
w45er,w45,205.64539443295777,543.4050304935588,1640.4993290635264
w46er,w46,166.61504907766647,508.1900067227875,1546.320068067128
w47er,w47,213.46027437308365,501.0001199429194,1433.2774046485256
w48er,w48,236.4024176141732,652.3760674857513,1486.2589143470543
w49er,w49,180.13983119434684,505.3542351204828,1542.8167277975656
w50er,w50,223.8071809946236,551.226211440858,1606.7684606501025
b01er,b01,244.7733402232426,672.2424988042626,1788.5667806954275
b02er,b02,283.43723150396426,567.6722954428392,1839.764040731344
b03er,b03,201.35928038310595,645.0399522855379,1929.4370602917163
b04er,b04,234.2201398878027,610.1847716635303,2070.583096743469
b05er,b05,226.80842962503084,639.7443191450558,1839.9831656916217
b07er,b07,292.82002035173474,684.9214802249038,2173.947620381021
b08er,b08,208.36925279918367,520.4917648444585,1774.7988446201928
b09er,b09,234.0356449709745,588.781248914081,1897.7602865627011
b10er,b10,218.43733496387327,612.7708994241085,1988.0051143997712
b11er,b11,210.3248838568539,633.3393267792878,1838.0634686850224
b12er,b12,261.99321211691165,616.1966260312086,1947.8529998195856
b13er,b13,200.66850472669896,592.6036807360929,1928.675775468476
b14er,b14,214.5845490074787,671.8738578519793,1620.237182226206
b15er,b15,280.5126778377453,566.5387988163359,1871.9559766203847
b16er,b16,200.68548445590375,591.5759682826558,1760.0424662498217
b17er,b17,250.19910364799352,614.6070714540074,1955.6754230616573
b18er,b18,269.9623250115682,622.2628282232237,1970.115183652107
b19er,b19,217.516364556138,596.8272471226576,2053.250150420245
b21er,b21,246.57924795232685,531.6426407796505,1795.0078308463842
b22er,b22,258.8875128332242,827.0523763009087,1903.6875341078064
b23er,b23,251.8002931159467,692.9572994487493,2204.259165602556
b24er,b24,251.8733961905901,735.8609962842859,1660.2393290769064
b25er,b25,230.00555007502223,538.5153723603835,1698.9535963423173
b26er,b26,225.45817662123585,584.6319716927507,1693.317033912456
b27er,b27,214.3388900591657,629.6522699014781,1871.8258854799744
b28er,b28,201.7183523693973,529.0326799191265,1696.0775161857791
b29er,b29,247.73647917135756,666.116711488769,1881.1795963069524
g01er,g01,227.78984565490245,770.489642370494,1937.1961449343933
g02er,g02,235.9238196808761,642.6484847599557,1898.0063389955933
g04er,g04,283.84740341045347,592.1377588538342,2090.052007565527
g05er,g05,224.5799004163674,628.8841535059352,1923.7168986536792
g06er,g06,229.25825911003977,686.2055610048835,1740.2446707255865
g07er,g07,236.06901312231847,574.9833201714602,1856.144949233557
g08er,g08,258.99863527761585,582.0643637795523,1584.7532208890589
g09er,g09,287.3623643280888,650.9162600578993,1877.831099589621
g10er,g10,215.58182111632595,662.5581195229694,1934.6569806173104
g11er,g11,234.8279676245865,658.8241595555792,1783.7069988260969
g12er,g12,253.0528072814569,652.0496654753464,1912.7636642256475
g13er,g13,275.798191991566,664.599730404532,1710.9563872309027
g14er,g14,213.3930809005745,622.3464619044036,1769.2638268495284
g15er,g15,253.2532715400673,1024.3554975181398,1836.0183219551443
g17er,g17,234.0421254964093,673.0080276460518,1974.2484394334535
g18er,g18,218.53013062695248,607.1016531948411,2324.3139567134644
g19er,g19,235.5750256275356,768.4105755052091,2079.03228384746
g20er,g20,239.18453352533345,650.8044138457476,1647.3876009088872
g21er,g21,223.95027252310584,686.206953311548,1842.8721371569177
m01ih,m01,179.28091082100906,378.2459822098569,2156.0165805535203
m02ih,m02,110.36915353080568,407.33728575737314,1985.5912635751988
m03ih,m03,103.82359178404438,419.8669590020415,1916.7487527882488
m04ih,m04,136.9253393187955,463.2829262181738,2047.952220528456
m06ih,m06,114.62355157251432,456.20664648280336,1967.4978467290464
m07ih,m07,112.5626365915205,421.9886371127168,2147.92909813694
m08ih,m08,129.9207777412043,407.4135626980632,1956.9233866279371
m09ih,m09,132.091214285339,407.7745567322464,1862.5604661598652
m10ih,m10,154.30349445513775,449.4558189714495,1902.551398353837
m11ih,m11,163.08455710956542,479.5485217112062,1955.880189863407
m13ih,m13,108.97939746994427,420.7274714723988,2005.0992014401131
m14ih,m14,120.51332779063787,456.28439966700216,2142.489998298962
m16ih,m16,145.29465071963477,418.7128212123092,1898.8605725161349
m17ih,m17,145.8362094912385,410.6194281173957,2027.8515721500755
m18ih,m18,142.05426402648163,496.6857613373687,1953.99720793353
m19ih,m19,160.39623498118803,472.7340853017688,2075.6268794703874
m20ih,m20,139.38135085794482,432.56073411542656,1570.3444913348856
m21ih,m21,125.25376198439858,422.7495939320029,1968.7545310128492
m22ih,m22,126.91379034098208,464.0387032239797,2063.79644144392
m23ih,m23,114.554601860963,461.2161231782253,1964.4274467506343
m24ih,m24,139.46796631800387,515.9793132335574,1944.7032992067443
m25ih,m25,106.1017187117396,420.16949464552965,1965.7194145697745
m26ih,m26,130.30780807525832,443.67220877102073,1958.658390841735
m27ih,m27,114.22012213323134,459.6308067935123,1996.3514174610773
m28ih,m28,189.37381242641615,481.5009915588521,2122.758223584456
m29ih,m29,130.91168093374958,410.7261232364087,2071.0915862855145
m30ih,m30,106.24242510723812,401.6374619377823,2139.732645006344
m31ih,m31,161.63484337640767,448.95545572224034,2122.4023922388737
m32ih,m32,147.16700687047032,439.636543558577,2023.037540872622
m33ih,m33,147.9803093071077,446.0605756303357,1963.180327597068
