File,group,f1,f2,vowel
b16eh,children,474.39952288014723,1818.1661678130931,eh
b17eh,children,605.256370398605,1655.9300079468983,eh
b18eh,children,678.4270519816225,1866.9877320123935,eh
b19eh,children,495.393227524478,1947.3378969903451,eh
b21eh,children,533.9078385283022,1671.1270726613184,eh
b22eh,children,562.8215069371502,1751.3566946572814,eh
b23eh,children,833.7051763590828,1941.968931689708,eh
b24eh,children,546.8983374687608,1752.1549400461995,eh
b25eh,children,542.1956146589098,1730.934151050324,eh
b26eh,children,525.0386744947821,1747.8461349255767,eh
b27eh,children,589.6232793684126,1871.7497010318514,eh
b28eh,children,537.9449827837402,1675.5867420256182,eh
b29eh,children,648.4687707313973,1850.4771804471743,eh
g01eh,children,575.4909822135863,1922.4073668569351,eh
g02eh,children,761.4715527504334,1868.828967960939,eh
g04eh,children,634.2820984564484,1978.7221845573783,eh
g05eh,children,641.673792903695,1848.5941575572162,eh
g06eh,children,546.1513186964725,1771.3828185236766,eh
g07eh,children,542.0167961085244,2011.3972102940982,eh
g08eh,children,549.5059477300656,1872.2426285184752,eh
g09eh,children,630.7903889493676,1961.3915272102615,eh
g10eh,children,679.3897122544647,2046.2298028370749,eh
g11eh,children,555.0526508870425,1676.5976054418413,eh
g12eh,children,622.0270350976251,1896.894952312461,eh
g13eh,children,601.0513363979215,1917.943284603467,eh
g14eh,children,467.31082992719274,1878.5913515266038,eh
g15eh,children,701.6851524662112,2077.4548643713483,eh
g17eh,children,698.3354163668411,1820.3241817222738,eh
g18eh,children,555.3659616271528,1926.9971092435449,eh
g19eh,children,639.9579617067432,1818.6784319187973,eh
g20eh,children,693.592289646056,2058.8319225943264,eh
g21eh,children,571.440713288022,1906.9192338807222,eh
m01ei,men,666.0903718888165,2840.4630199598937,ei
m02ei,men,572.1527576505761,2514.982837564191,ei
m03ei,men,552.0526296754481,2465.480606247971,ei
m04ei,men,564.6093582956933,2036.16367151484,ei
m06ei,men,590.1972737444502,2370.6799763068793,ei
m07ei,men,590.1040301076289,2395.682172930879,ei
m08ei,men,627.5712542336953,2270.784773727014,ei
m09ei,men,534.602694014198,2229.7909398319994,ei
m10ei,men,558.5157191069484,2533.647827602018,ei
m11ei,men,511.05525786175025,2433.5863780942946,ei
m13ei,men,566.6790621114151,2560.466717329394,ei
m14ei,men,598.5271160563274,2487.436120707598,ei
m16ei,men,647.2129309831108,2484.394959965843,ei
m17ei,men,471.71055595802227,2155.4130618346626,ei
m18ei,men,570.9126953442219,2469.291425854853,ei
m19ei,men,594.2675650591688,2593.84532902433,ei
m20ei,men,704.9461237588479,2530.6686004280004,ei
m21ei,men,522.7373518981467,2551.0741720739584,ei
m22ei,men,567.0883543149371,2325.444154747232,ei
m23ei,men,541.6860860452585,2395.768740298914,ei
m24ei,men,643.0351366974106,2053.5699575319686,ei
m25ei,men,550.78419953413,2251.6058214578443,ei
m26ei,men,684.3246488465838,2518.299065154826,ei
m27ei,men,564.4034428970649,2510.2315835963414,ei
m28ei,men,566.2497992829828,2628.886499913298,ei
m29ei,men,522.9364195663795,2891.0752960592104,ei
m30ei,men,436.01976704022286,2696.80028476657,ei
m31ei,men,520.9735851315035,2298.7633221365527,ei
m32ei,men,566.9166299058138,2305.7492694086327,ei
m33ei,men,540.7767780739008,2369.17540330352,ei
m34ei,men,553.9103862632784,2432.4589031468586,ei
m35ei,men,572.6804406670702,2502.1155220855185,ei
m36ei,men,622.5278373261553,2606.2512255772685,ei
m37ei,men,618.9513375937026,2384.8923976871556,ei
m38ei,men,545.1433900516832,2360.470793278639,ei
m39ei,men,554.6699871929245,2695.9823049773595,ei
m40ei,men,524.5419190659023,1978.3021201870552,ei
m41ei,men,594.8683373239714,2274.0008765052967,ei
m42ei,men,630.9624445621096,2212.5948526881393,ei
m44ei,men,700.4516854395945,2758.1429390486287,ei
m45ei,men,610.383995975402,2762.706662077589,ei
m47ei,men,562.020667900259,2157.554342012739,ei
m48ei,men,508.9203322991975,2079.15626377193,ei
m49ei,men,535.2823668856254,2662.5611246330886,ei
m50ei,men,587.4165721311102,2561.82135513373,ei
w01ei,women,461.36777785336807,2272.0642009366497,ei
w02ei,women,467.870795575517,2572.015523582602,ei
w03ei,women,703.7567178969017,2746.3465826395177,ei
w04ei,women,581.0227954028801,2288.677849321585,ei
w05ei,women,452.0642186276124,1855.6792167166695,ei
w06ei,women,512.3311244527669,2705.0434454670576,ei
w07ei,women,545.189770927052,2475.0036343334236,ei
w08ei,women,520.4774078513922,2648.272639368487,ei
w09ei,women,554.6760599848483,1920.827906001716,ei
w10ei,women,485.1949671389763,2544.5257029103727,ei
w11ei,women,637.203270811029,2492.6175849791334,ei
w12ei,women,531.665221986544,2416.655968520884,ei
w13ei,women,689.3899701681815,2723.428671558152,ei
w14ei,women,558.7425313239227,2398.906257794376,ei
w15ei,women,528.5958716083231,2501.431396522723,ei
w16ei,women,585.235605006464,2533.9646332924267,ei
w17ei,women,568.4339667385533,2563.1132532481274,ei
w19ei,women,647.5724611271839,2417.952946454422,ei
w20ei,women,589.5809630171017,2464.578050769047,ei
w21ei,women,530.610468785736,2256.344305477194,ei
w22ei,women,509.34589384075093,2345.397261939403,ei
w23ei,women,516.0263166141166,2407.833119589269,ei
w24ei,women,615.7520577242559,1995.134940382746,ei
w25ei,women,602.5562604815791,2416.492912400233,ei
w26ei,women,476.0630191182275,2431.5614960973458,ei
w27ei,women,640.8679018327952,2811.2721152743584,ei
w28ei,women,537.6943523962392,2450.673586025386,ei
w29ei,women,550.8922309208708,2284.7277734400495,ei
w30ei,women,525.804531844811,2831.242641801624,ei
w31ei,women,496.8666502919815,2468.2607266017426,ei
w32ei,women,545.874881817846,2065.201782989035,ei
w33ei,women,532.5691698674813,1964.0377269317073,ei
w34ei,women,453.7684628420262,2707.440120974048,ei
w35ei,women,640.1130100783137,2639.149583872029,ei
w36ei,women,579.1593216362191,2264.887913228196,ei
w37ei,women,514.8365742569968,2533.101556050798,ei
w38ei,women,619.0009275960808,2438.859672356228,ei
w39ei,women,453.06010215913403,2029.8831897004436,ei
w40ei,women,602.9845454461043,2410.80600511759,ei
w41ei,women,547.2318712095343,2661.200927754949,ei
w42ei,women,549.433844554546,2399.0938332799324,ei
w44ei,women,494.0322986188622,2468.0549366610207,ei
w45ei,women,644.7327277905464,2616.389428816146,ei
w46ei,women,495.8533658861418,2614.4136579865335,ei
w47ei,women,487.6869370371439,2679.4003731099183,ei
w48ei,women,585.4748963574842,2388.5558053077552,ei
w49ei,women,466.99913672859725,2731.0134573322002,ei
w50ei,women,677.8270746502134,2647.618292711937,ei
b01ei,children,466.6630192228723,2204.8706139291216,ei
b02ei,children,410.8235824583952,1961.9033300419617,ei
b03ei,children,455.34367125257535,2172.2600017423874,ei
b04ei,children,482.55303852446895,2038.3267593961093,ei
b05ei,children,451.7993955600295,2106.8485809246877,ei
b07ei,children,552.4657337053592,2393.4806572809534,ei
b08ei,children,497.03685947440385,1872.0991848275296,ei
b09ei,children,614.1980902289586,1960.5955591830345,ei
b10ei,children,572.5158208366076,2315.2292708231216,ei
b11ei,children,476.20350539281173,2168.2501089965344,ei
b12ei,children,443.40917301119725,2046.5276810336761,ei
b13ei,children,454.3862343333255,2112.720470171521,ei
b14ei,children,372.3281533040843,2125.228376719986,ei
b15ei,children,430.4749136094153,2154.5709835033567,ei
b16ei,children,437.26758624489173,1969.7921976800785,ei
b17ei,children,421.7533219957223,2098.0929266957264,ei
b18ei,children,582.3459352627782,2257.2010687263355,ei
b19ei,children,473.9278649067689,2098.6111268407844,ei
b21ei,children,384.52283327023565,2110.860851398403,ei
b22ei,children,449.6502049186208,2090.7196808698054,ei
b23ei,children,477.4564444410536,2292.9624898761617,ei
b24ei,children,440.60715242259283,2050.4365362406106,ei
b25ei,children,384.48753845780357,2014.7767448783193,ei
b26ei,children,480.73127881211684,2053.224481898306,ei
b27ei,children,406.0118779141473,2344.3251835293763,ei
b28ei,children,395.21717612991375,1875.2771573532066,ei
b29ei,children,519.1980738353262,2181.361453846814,ei
g01ei,children,400.078792578537,2208.649987954187,ei
g02ei,children,544.4073663411195,2317.5279447380067,ei
g04ei,children,464.83482011185447,2215.8769322556514,ei
g05ei,children,530.3380084680298,2161.246973735469,ei
g06ei,children,450.61258544815814,2157.0280893515023,ei
g07ei,children,507.04875882197774,2177.795658397164,ei
g08ei,children,403.4494484577515,2181.8503960313587,ei
g09ei,children,462.99549077956874,2287.8281742089366,ei
g10ei,children,557.1195505610963,2422.6137731676154,ei
g11ei,children,402.94894174377197,2020.5478514720355,ei
g12ei,children,496.13969075953025,2277.7545482925675,ei
g13ei,children,431.39634522623624,2152.3866346965415,ei
g14ei,children,475.41845537092496,2071.8336160826766,ei
g15ei,children,426.2126681550426,2227.1729828612515,ei
g17ei,children,478.4797639495412,2102.0676087941356,ei
g18ei,children,435.2860957336726,2423.6352415640768,ei
g19ei,children,470.0487306970767,2175.699447400561,ei
g20ei,children,497.35562705036284,2289.0694915198283,ei
g21ei,children,630.7201698045747,2275.0602806285915,ei
m01er,men,689.2728002046364,1869.765661322518,er
m02er,men,546.7217349764263,1605.1729342087374,er
m03er,men,584.1457002065945,1515.1502853333755,er
m04er,men,531.5303475691302,1377.3752779797883,er
m06er,men,582.5720491483863,1807.1356080666137,er
m07er,men,532.6736400813818,1330.7378941475,er
m08er,men,583.1366612619031,1553.118505196784,er
m09er,men,548.9241108952764,1572.9445026473709,er
m10er,men,582.1136683150852,1663.9717098969068,er
m11er,men,523.2873659467365,1592.7573871155903,er
m13er,men,550.3885660532018,1529.2694354435744,er
m14er,men,583.5586685036368,1629.2545243133152,er
m16er,men,605.3024902686157,1903.860190316633,er
m17er,men,444.26663106243694,1411.9823967974028,er
m18er,men,615.8763649308853,1570.1375408666456,er
m19er,men,604.8550733334379,1586.174124234633,er
m20er,men,614.2468229032436,1864.0940669044587,er
m21er,men,581.9478975985143,1672.6485735644817,er
m22er,men,547.4842578860678,1581.1574773072653,er
m23er,men,582.9976896767911,1411.0337317193025,er
m24er,men,625.056368313574,1561.2436528691082,er
m25er,men,537.9524369787026,1456.8301220773142,er
m26er,men,637.775607988618,1906.3582973277669,er
m27er,men,547.4808206756331,1786.4999851805433,er
m28er,men,603.2355784665036,1672.3360579657447,er
m29er,men,596.4766071462938,1771.9543871080891,er
m30er,men,504.36018281190763,1626.3719145516475,er
m31er,men,486.47467205776763,1409.111317976484,er
m32er,men,538.7483588954532,1413.3615920618583,er
m33er,men,547.151472314726,1442.403461236229,er
m34er,men,539.3637586306623,1643.2435821478732,er
m35er,men,577.0014654595672,1881.6682636833023,er
m36er,men,639.8811253765851,1889.2037276819929,er
m37er,men,556.5835272083796,1660.662829358947,er
m38er,men,536.64073497143,1444.973519508459,er
m39er,men,593.178648597293,1459.0959410827234,er
m40er,men,517.2180658410452,1399.969917221203,er
m41er,men,585.4016696608877,1777.2821525379914,er
m42er,men,630.8554855478606,1459.3409989550862,er
m44er,men,682.960379076618,1872.9324703531975,er
m45er,men,552.4334965971938,1468.9795552654825,er
m47er,men,543.5723237661867,1522.2000220462317,er
m48er,men,488.6464176777081,1447.654149931368,er
m49er,men,540.5490024687516,1574.5546090096211,er
m50er,men,627.2091281474385,1567.672813704156,er
w01er,women,443.61259186043964,1247.7052229211538,er
w02er,women,492.28515390017884,1348.968574485485,er
w03er,women,633.8434983152035,1496.5713592099369,er
w04er,women,577.8655389969299,1583.9736539697883,er
w05er,women,504.1971239120755,1348.0122577793372,er
w06er,women,599.5649251993214,1734.4330657131575,er
w07er,women,569.0383659478567,1538.0386709352886,er
w08er,women,538.9992780637209,1954.1679809919133,er
w09er,women,542.828089544685,1523.0793140563092,er
w10er,women,520.8489860899796,1632.2196572214777,er
w11er,women,612.5839691756389,1469.7276725059971,er
w12er,women,557.7012928347036,1517.90539766052,er
w13er,women,624.5309648478718,1830.6745139230761,er
w14er,women,541.1444944528772,1484.3821940008547,er
w15er,women,499.67738084003867,1653.4466770979009,er
w16er,women,590.0306774254695,1539.0113083432677,er
w17er,women,543.4104843579081,1472.9592561519964,er
w19er,women,564.2975544149937,1370.824094760788,er
w20er,women,536.2739843958653,1534.9674066677057,er
w21er,women,481.37724050717765,1436.0078372721377,er
w22er,women,493.8354857358195,1493.7967442837469,er
w23er,women,526.1904572151223,1632.2615641764144,er
w24er,women,554.3984092340637,1755.4203274882132,er
w25er,women,600.7137927902785,1410.7336385456313,er
w26er,women,543.2878416850866,1493.4850013308205,er
w27er,women,605.3554208845354,1855.2723553631886,er
w28er,women,518.5146944265837,1720.3691869081927,er
w29er,women,619.0226744953703,1398.6441179032372,er
w30er,women,614.8722397387155,1586.425059421401,er
w31er,women,559.5071764452297,1500.6207372115116,er
w32er,women,555.4736548583918,1295.5158464544502,er
w33er,women,648.9068177597002,1775.5485886656986,er
w34er,women,534.1917707068213,1468.3762262131063,er
w35er,women,550.7813542391596,1474.8568108245472,er
w36er,women,521.6821533892175,1460.6571354065807,er
w37er,women,472.2875074271173,1692.0302381537065,er
w38er,women,628.2104632962423,1537.0012562147542,er
w39er,women,538.380894927039,1303.8351101870019,er
w40er,women,607.1576240768684,1457.8316570671009,er
w41er,women,541.7737327565721,1624.9138615776328,er
w42er,women,543.7586205656227,1779.1875543836927,er
w44er,women,515.511944782987,1434.3085325779114,er
w45er,women,594.8030313889192,1795.6660670443312,er
w46er,women,506.90030586584106,1542.3957675289093,er
w47er,women,502.17190320645113,1436.6296802427044,er
w48er,women,707.4216967206056,1611.6651964343903,er
w49er,women,502.7883252401749,1534.9831559973486,er
w50er,women,592.3233544700786,1726.5624615006275,er
b01er,children,547.1730627468331,1455.8073389604551,er
b02er,children,421.69331833205723,1366.6620856999602,er
b03er,children,501.1397839605962,1499.0043145918753,er
b04er,children,488.21881849221086,1656.7074106521154,er
b05er,children,487.14924130929444,1401.1009967019488,er
b07er,children,603.3119823483249,1914.9182588678998,er
b08er,children,386.7445917897522,1318.741046511426,er
b09er,children,434.9578457756948,1401.9565459402606,er
b10er,children,494.6037926616378,1604.6370190506054,er
b11er,children,517.4936108538685,1501.8585790739585,er
b12er,children,464.5916676212491,1468.6160800585112,er
b13er,children,468.87065560549576,1525.9768116375546,er
b14er,children,492.2063912498348,1186.9655101360668,er
b15er,children,436.54806701634385,1442.4409499237947,er
b16er,children,450.83233215997586,1341.3054152004954,er
b17er,children,505.7218940384126,1609.2035464794137,er
b18er,children,568.338108308584,1799.386827948513,er
b19er,children,463.02084560312096,1592.9192667822913,er
b21er,children,409.8547931505539,1383.8103018529155,er
b22er,children,648.0738681210089,1491.7194838868584,er
b23er,children,565.0030713842611,1797.2437835391659,er
b24er,children,567.4729826724197,1280.3246384556994,er
b25er,children,399.91936210032407,1261.6992445529957,er
b26er,children,451.0804138554995,1306.5008166320727,er
b27er,children,507.4479387739038,1508.5377004661227,er
b28er,children,387.11610592437404,1241.0933167911194,er
b29er,children,522.1621380817528,1474.6376170746596,er
g01er,children,621.689149160911,1563.0759414192742,er
g02er,children,540.0283671383689,1594.9267575864849,er
g04er,children,489.6627821844428,1728.348962099108,er
g05er,children,510.54810172465886,1561.7343916012899,er
g06er,children,541.2152948558928,1372.543573107886,er
g07er,children,495.53268489161655,1599.6646476065412,er
g08er,children,447.09780371569985,1217.2875176382174,er
g09er,children,531.1384983749632,1532.283723176802,er
g10er,children,559.2886153656699,1633.1120123862156,er
g11er,children,497.35490169810987,1346.5435445746493,er
g12er,children,526.8298378149127,1545.4359144063644,er
g13er,children,520.6675700144468,1340.4150856305196,er
g14er,children,486.77068811650764,1383.8365334637035,er
g15er,children,803.7613835679451,1440.6332862821687,er
g17er,children,541.6743850443992,1588.985220719238,er
g18er,children,472.41596196600443,1808.6641800321356,er
g19er,children,611.8749193894718,1655.5052098949807,er
g20er,children,530.6728552326663,1343.2974074088227,er
g21er,children,537.8512026746935,1444.449069718936,er
m01ih,men,507.4095680044963,2892.2539648874144,ih
m02ih,men,499.4836934242554,2434.7647334013363,ih
m03ih,men,518.2728870625364,2365.984959240985,ih
m04ih,men,518.2806483246104,2291.0708435938823,ih
m06ih,men,538.4853576872953,2322.344029647561,ih
m07ih,men,463.85276416638806,2361.01819286217,ih
m08ih,men,474.4034838717692,2278.695058992075,ih
m09ih,men,468.25393211613226,2138.8074554540844,ih
m10ih,men,557.6932569450888,2360.7216573177443,ih
m11ih,men,560.4312789538192,2285.7675222815164,ih
m13ih,men,519.0489768083513,2473.67894771523,ih
m14ih,men,526.0466030594175,2470.0594333632066,ih
m16ih,men,558.279074919389,2531.792842540368,ih
m17ih,men,435.156916217833,2149.0304068905975,ih
m18ih,men,597.4023208183578,2350.2233358753165,ih
m19ih,men,565.0701379172821,2481.045483103778,ih
m20ih,men,560.4126100555031,2034.4908487242171,ih
m21ih,men,520.4321716461086,2423.6645303033347,ih
m22ih,men,525.483673030599,2337.0708669401097,ih
m23ih,men,530.6673223508444,2260.236363672902,ih
m24ih,men,618.762573939486,2332.088880511182,ih
m25ih,men,482.9173391463133,2259.278698928706,ih
m26ih,men,592.2649397115214,2614.6435833352925,ih
m27ih,men,546.6755301506581,2374.419759025945,ih
m28ih,men,573.8141557581644,2529.7325224634255,ih
m29ih,men,528.0692099052131,2662.7955606846513,ih
m30ih,men,457.7656503072534,2438.7568355780572,ih
m31ih,men,498.04754214179616,2354.4814556044053,ih
m32ih,men,473.01084135503817,2176.613166765758,ih
m33ih,men,511.01231871567643,2249.0428118304944,ih
m34ih,men,465.26920810241563,2258.7283574853677,ih
m35ih,men,529.6235286538325,2543.487853296812,ih
m36ih,men,567.3763374300136,2564.9491657358963,ih
m37ih,men,541.6155907579209,2290.4954607992745,ih
m38ih,men,481.8921021843054,2455.9331761764984,ih
m39ih,men,538.8125953628947,2539.5480024999697,ih
m40ih,men,423.9209567310446,2034.9346907677793,ih
m41ih,men,528.3328774967796,2204.6559812184996,ih
m42ih,men,548.1894840378819,2240.4908407118846,ih
m44ih,men,605.1758372661682,2746.43645712524,ih
m45ih,men,520.2535716384456,2771.429126463859,ih
m47ih,men,482.48425639116437,2114.937564224284,ih
m48ih,men,420.10935831065854,2027.0312964301627,ih
m49ih,men,497.5993445694149,2693.1203915990895,ih
m50ih,men,560.2491960774263,2523.96180948381,ih
w01ih,women,457.8239333875725,2090.7168081667314,ih
w02ih,women,457.3519997542681,2377.335795627862,ih
w03ih,women,577.9946525573395,2604.9243143690833,ih
w04ih,women,505.229956579128,2258.775653568233,ih
w05ih,women,471.35459772265284,1805.6005523792671,ih
w06ih,women,582.4157643751133,2388.0412697970824,ih
w07ih,women,540.0236532779328,2378.4608918391104,ih
w08ih,women,495.1939371654202,2327.7692961277517,ih
w09ih,women,538.0230764338213,2337.8223143011123,ih
w10ih,women,503.9150405186687,2373.5148452981766,ih
w11ih,women,544.5117685773572,2578.8721810130473,ih
w12ih,women,486.9275546468124,2591.9711681455533,ih
w13ih,women,612.6200029190776,2494.960770420837,ih
w14ih,women,473.68092327798905,2213.619610831568,ih
w15ih,women,490.02732160016615,2173.2084008851593,ih
w16ih,women,472.8656120863819,2462.785975585704,ih
w17ih,women,511.4090015770586,2400.181227558633,ih
w19ih,women,507.94379792260924,2339.4365504628136,ih
w20ih,women,509.49653579713106,2278.156779174735,ih
w21ih,women,481.6159665763921,2214.9070313605166,ih
w22ih,women,432.937847085335,2272.140613284599,ih
w23ih,women,539.3479034659557,2099.028482679751,ih
w24ih,women,528.4436213195879,1516.3263458423924,ih
w25ih,women,584.1880150972909,2367.3666639466855,ih
w26ih,women,468.2049934673494,2340.266531145667,ih
w27ih,women,577.7740298594052,2773.2255840512357,ih
w28ih,women,511.4959225133092,2302.874911092932,ih
w29ih,women,540.2634824131477,2580.073770444222,ih
w30ih,women,545.3189089073101,2614.8187755370413,ih
w31ih,women,429.8863901262126,2227.206438449774,ih
w32ih,women,477.4296447896712,1938.3839059383906,ih
w33ih,women,583.028713715693,1462.7128425203698,ih
w34ih,women,492.1528493000735,2528.108702161449,ih
w35ih,women,476.5937278908231,2573.775203376974,ih
w36ih,women,483.27954632150875,2217.6841829009413,ih
w37ih,women,445.1127033797149,2388.884119758147,ih
w38ih,women,472.30706730017675,2217.990179762187,ih
w39ih,women,456.27253606672946,2608.752496613489,ih
w40ih,women,531.3579702923387,2447.8099334663198,ih
w41ih,women,449.87863448635727,2571.6074361443057,ih
w42ih,women,537.2033832789297,2399.1057935915096,ih
w44ih,women,499.2775511582257,2358.2307141482856,ih
w45ih,women,503.3021422552963,2575.5943665553523,ih
w46ih,women,468.20569792631505,2469.0919143605124,ih
w47ih,women,465.85090299306194,2259.358597472238,ih
w48ih,women,534.0490070593783,2379.9986855177967,ih
w49ih,women,462.05444446046283,2543.645679902874,ih
w50ih,women,538.4817105320583,2547.85539839858,ih
b01ih,children,444.84064075617465,2019.2486006274385,ih
b02ih,children,426.0764419207007,2001.8277672710942,ih
b03ih,children,450.61504808088387,2114.410896584087,ih
b04ih,children,427.1542779572844,1975.7050749473387,ih
b05ih,children,369.05445943920716,1949.402142729033,ih
b07ih,children,542.7356883259008,2073.732629047947,ih
b08ih,children,337.8619525177064,2175.53319891807,ih
b09ih,children,400.9236520348015,1898.0384048408862,ih
b10ih,children,424.08818171344154,2186.3263244147115,ih
b11ih,children,447.2191478185966,2022.6581050649152,ih
b12ih,children,413.04567991606,1961.3079920816374,ih
b13ih,children,391.45712649932926,1979.864275417895,ih
b14ih,children,349.8856425586167,1979.1162383643832,ih
b15ih,children,433.8442370077299,1967.8620208803711,ih
b16ih,children,428.7088353907277,1982.0428873222752,ih
b17ih,children,410.6433751002668,2119.642496693917,ih
b18ih,children,491.63041524965547,2189.0344478657016,ih
b19ih,children,401.03277782030926,2132.5238958066875,ih
b21ih,children,405.29900905557423,2050.595959372686,ih
b22ih,children,420.5967735132278,2040.7277348733421,ih
b23ih,children,451.656826320058,2296.6397498656015,ih
b24ih,children,352.52477863023785,2195.7721708840595,ih
b25ih,children,362.1105748275348,1951.6191848934875,ih
b26ih,children,539.0401174604002,2143.7824603074287,ih
b27ih,children,446.5104628177611,2096.5458321742412,ih
b28ih,children,356.9131542562087,1941.496865207523,ih
b29ih,children,420.3119491108504,2029.6134514312241,ih
g01ih,children,398.80169579202794,2121.908204911287,ih
g02ih,children,623.7133652010216,2291.320795058156,ih
g04ih,children,461.5634024636456,2040.7942752615327,ih
g05ih,children,372.5658061786947,2303.45311909194,ih
g06ih,children,610.8377904276288,2170.940024728293,ih
g07ih,children,466.9670991006329,2220.669089806181,ih
g08ih,children,406.6291353397917,2118.2554364979355,ih
g09ih,children,426.647425127039,2348.560188185786,ih
g10ih,children,435.2603341271593,2433.711727600574,ih
g11ih,children,385.3361377517609,1870.5168292607298,ih
g12ih,children,447.0637806143202,2344.216896228718,ih
g13ih,children,417.14051158052916,2092.3943518464857,ih
g14ih,children,415.45708528852293,2193.321554418076,ih
g15ih,children,398.52702522651236,2224.8387272906357,ih
g17ih,children,419.8324224223464,2100.64927625012,ih
g18ih,children,405.3338181586684,2159.2582862512127,ih
g19ih,children,445.21336613006497,2132.681261232958,ih
g20ih,children,423.31732810473227,2240.0619105363903,ih
g21ih,children,446.9768530648963,2376.2389602467333,ih
m01iy,men,466.20406169858603,3237.9671706543545,iy
m02iy,men,407.40363466178474,2788.550338480042,iy
m03iy,men,449.8310525686654,2768.0611892986385,iy
m04iy,men,417.8751640469838,2631.746285504038,iy
m06iy,men,463.02493219995716,2784.9235946893955,iy
m07iy,men,409.4223395219413,2599.757412083186,iy
m08iy,men,388.7406970316616,2724.595367973976,iy
m09iy,men,422.29340615421495,2363.9462916730786,iy
m10iy,men,420.2909972061984,2762.7345866598143,iy
m11iy,men,392.5660821290712,2631.995844987295,iy
m13iy,men,438.220102130031,2718.958869140304,iy
m14iy,men,404.38260926205487,2853.3650095891253,iy
m16iy,men,427.20893504199825,2970.112492696346,iy
m17iy,men,354.3040257924951,2420.8016598841286,iy
m18iy,men,457.0659623900501,2822.9437577986578,iy
m19iy,men,427.81791854209894,2885.5336040559814,iy
m20iy,men,425.5389550669311,2999.788656859631,iy
m21iy,men,435.43381657615595,2608.0866297889997,iy
m22iy,men,430.4212559944693,2443.0533054990406,iy
m23iy,men,426.4756493986944,2539.695287993014,iy
m24iy,men,470.67805585041765,2511.022747435678,iy
m25iy,men,414.219650301936,2558.7752651774717,iy
m26iy,men,450.1619722543002,2942.0318233839653,iy
m27iy,men,421.41229424073487,2688.238977663997,iy
m28iy,men,439.09103948815755,2776.8318242531627,iy
m29iy,men,432.4328041932411,3046.6350238024947,iy
m30iy,men,424.68835488295184,2756.5418975736097,iy
m31iy,men,370.8598051906249,2588.034333396601,iy
m32iy,men,366.99656573638674,2390.9647531579067,iy
m33iy,men,372.7835417366411,2803.8338809533498,iy
m34iy,men,427.43804168187074,2500.8121280457317,iy
m35iy,men,454.27688647282406,2675.046428832263,iy
m36iy,men,484.8601745692356,2720.86523236366,iy
m37iy,men,517.7604009513663,2617.7592453531506,iy
m38iy,men,362.785055956745,2509.095517219069,iy
m39iy,men,458.469877423679,2691.6923463439152,iy
m40iy,men,366.2234402655591,2411.4068897514994,iy
m41iy,men,492.2825679270133,2637.206419710993,iy
m42iy,men,463.6099847768048,2520.231589578693,iy
m44iy,men,459.46989836887474,3144.779600658507,iy
m45iy,men,484.7257272962039,2729.8618009155316,iy
m47iy,men,381.92247254031366,2419.565928146053,iy
m48iy,men,376.9963410164429,2546.131672275237,iy
m49iy,men,458.59697562200967,3019.4325645723156,iy
m50iy,men,431.2220209213358,2870.628210872428,iy
w01iy,women,420.41919034941805,2610.3240400019345,iy
w02iy,women,428.06318247781536,2799.6417195450026,iy
w03iy,women,435.9513203438277,2994.7448820200275,iy
w04iy,women,407.0288524934718,2609.3093689773123,iy
w05iy,women,375.7372278626579,2534.2506908095415,iy
w06iy,women,494.9158495314368,2854.41124194824,iy
w07iy,women,402.0966716197961,2636.2739453771223,iy
w08iy,women,479.2813369526115,2716.551977483579,iy
w09iy,women,491.1437556090325,2965.802205808058,iy
w10iy,women,497.7451391591864,2963.8234340238887,iy
w11iy,women,446.5812896939725,2892.779998725108,iy
w12iy,women,446.3290537942632,2814.7593824672203,iy
w13iy,women,495.2973594374887,3114.991720474106,iy
w14iy,women,422.5378268094746,2586.9226303344385,iy
w15iy,women,445.4710632333378,2876.0350845226576,iy
w16iy,women,439.4871477931555,2808.533815188806,iy
w17iy,women,446.85980060752155,2749.631903160473,iy
w19iy,women,493.10736559189377,2697.735397669878,iy
w20iy,women,404.8473524509865,2651.249331838618,iy
w21iy,women,450.96837471201286,2556.4592079311587,iy
w22iy,women,408.1892724653048,2446.3896765045038,iy
w23iy,women,431.63728445234307,2553.3867153355254,iy
w24iy,women,532.5688485572108,2949.01800054765,iy
w25iy,women,464.35038331082063,2850.5747794813215,iy
w26iy,women,411.58187847827355,2626.7233129461492,iy
w27iy,women,549.7515403174594,3106.261002340416,iy
w28iy,women,482.5601135392266,2620.523127949013,iy
w29iy,women,523.5162952128076,2385.1040219195374,iy
w30iy,women,499.79116018506807,2948.987222772901,iy
w31iy,women,467.70637294809467,2371.306343165738,iy
w32iy,women,405.466782422277,2552.6921188888155,iy
w33iy,women,517.5174418791051,2275.069623874701,iy
w34iy,women,448.9081089527688,2933.857378352373,iy
w35iy,women,433.1009609612129,2854.720970601421,iy
w36iy,women,434.34692797965863,2640.7889018863266,iy
w37iy,women,388.3849917634167,2725.1254192992274,iy
w38iy,women,439.45176809691856,2848.1820549405506,iy
w39iy,women,432.6621820253479,2684.996576746842,iy
w40iy,women,421.25069895167036,2862.408378400107,iy
w41iy,women,434.5589158710343,2898.187561238154,iy
w42iy,women,507.9886282769612,3010.636107943427,iy
w44iy,women,466.9947006248797,2688.6968689509754,iy
